Business Id,Business Name,Address,By Appointment Only,Open On Weekend,Stars
vcNAWiLM4dR7D2nwwJ7nCA,Eric Goldberg, MD,4840 E Indian School Rd Ste 101 Phoenix AZ 85018,1,0,3.5,
e_U_FnpdKVgNb4mUN2cU_Q,Weinberg Lisa, DMD,2323 Greentree Rd Carnegie PA 15106,1,0,2.0,
CCAuwxGrA3BvBu1ZmXCL3Q,Umc Quick Care,2202 W Craig Rd North Las Vegas NV 89032,1,0,2.0,
YswSM2KGR-VVStdT6Wxg6A,Advanced Chiropractic Specialists,4116 W Craig Rd Ste 100 North Las Vegas NV 89032,1,0,5.0,
b78EI3qqbIvknE0NXcMcpA,Rainbow Medical Centers,1302 W Craig Road North Las Vegas NV 89032,1,0,1.5,
fRBMxFc5sfZHAK30NKkfgg,Anthem Pediatrics,2510 W Horizon Ridge Pkwy Ste 130 Anthem Henderson NV 89052,1,0,3.0,
7EToV3_P4lWwUkU6TVyaIg,Anthem Hills Medical Center,2401 W Horizon Ridge Parkway Anthem Henderson NV 89052,1,0,3.5,
Pi03WhCpmq2DSubHON6Y8Q,Nevada Foot Institute,4631 E Charleston Blvd Sunrise Las Vegas NV 89104,1,0,1.5,
CHggymEWwllGz9TosR-RPA,Diagnostic Center of Medicine,861 Coronado Center Drive Ste 100 Anthem Henderson NV 89052,1,0,2.5,
JTjeH2-D8NtLGHXTO5S8sw,Michael S Kaplan, MD,2645 W Horizon Ridge Pkwy Ste 120 Anthem Henderson NV 89052,1,0,3.0,
DkYAvlw2bdeinIVSz2mmZg,Heine Karl G MD,880 Seven Hills Dr Ste 150 Anthem Henderson NV 89052,1,0,2.0,
Gum7lu5waqPaoK2-cj-pww,Brian Gamett, DC,2625 W Horizon Ridge Pkwy Ste 140 Anthem Henderson NV 89052,1,0,5.0,
Czf28t4IRUPCGEC9W_N-6g,Derek MacLean, DDS,866 7 Hills Dr Ste 104 Southeast Henderson NV 89052,1,0,5.0,
jHjhSuA25rPx8EXheQETCg,Heavenly Smiles Dental,2642 W Horizon Ridge Pkwy Ste A4 Anthem Henderson NV 89052,1,0,3.5,
qOrAbqQ4w1ykPRwRpQgTAQ,Ace Chiropractic,10075 S Eastern Avenue Suite 103 Anthem Henderson NV 89052,1,0,4.5,
Kj9xycEG3qvfY-ZbRipzZg,Cvs Pharmacy,2662 W Horizon Ridge Pkwy Anthem Henderson NV 89052,0,0,2.5,
CYcGIHmQS4FbunpdYjdz2w,Seven Hills Vision Center,10608 S Eastern Ave Anthem Henderson NV 89052,1,0,3.0,
RUNk7HvZIdun7ypknFAu0Q,Ideal Chiropractic,10624 S Eastern Ave Ste Q Anthem Henderson NV 89052,1,1,5.0,
TQVSaC0HOUIVRiJn7Cx-gA,Steinberg Diagnostic Medical Imaging,2950 S Maryland Pkwy Eastside Las Vegas NV 89109,1,1,3.5,
zNClYBsuREQAFZZH-TmsgQ,Quest Diagnostics,10001 S Eastern Ave 3rd Fl Anthem Henderson NV 89052,0,1,3.0,
FGorBTbpa1VmLwf4nXBqPw,Ear Nose & Throat Consultants of Nevada,8530 W Sunset Rd Ste 230 Spring Valley Las Vegas NV 89113,1,0,2.5,
i1Qfo8kIJAMt2vlbdIZ6lg,Seven Hills Surgery Center,876 Seven Hills Drive Southeast Henderson NV 89052,1,0,4.0,
lCd8VygtmqPGtyO5553dUw,Advanced Paincare,866 Seven Hills Drive Suite 203 Southeast Henderson NV 89052,1,0,3.0,
C0lpb04kYbNcr1oq7XN_Ww,Comprehensive Cancer Centers of Nevada - Henderson,10001 S Eastern Ave Ste 108 Anthem Henderson NV 89052,1,0,5.0,
5WCXIZI2_M444IHPwxnt7Q,Desert Valley Pediatrics,653 N Town Center Dr Ste 406 Summerlin Las Vegas NV 89144,1,0,2.5,
FR2MXKEg617H_xPl21Pczg,Prestige Senior Living at Mira Loma,2520 Wigwam Pkwy Henderson NV 89074,0,1,4.0,
D5sL3Vgv53vW5hn58QyXEA,Shalev Daniel DDS Ltd,2510 Wigwam Pkwy Henderson NV 89074,1,0,5.0,
TVUw90ncrO8kXs_Ql3Ud-A,Legacy Urgent Care,105 N Pecos Rd Ste 111 Henderson NV 89074,0,0,3.0,
T1I_cwCWH4Izqa1IYBpLlg,Mason Howard J MD,1701 N Green Valley Parkway Henderson NV 89074,1,0,2.0,
KlcosJXmisGZ7kM9AfSfsg,Desert Family Medicine of Green Valley,100 N Green Valley Pkwy Ste 210 Henderson NV 89074,1,0,3.0,
VN1HFlFE-91eTa3dMo5gsw,George E Bonn, DDS,1701 N Green Valley Pkwy Ste 2E Henderson NV 89074,1,0,5.0,
PEvhQtqTM1PGkrxecakqZA,A Gentle Cleanse Colonic Health Center,105 N Pecos Rd Ste 112 Henderson NV 89074,1,0,4.0,
SHR5p056hIMyl6VHXOw9mQ,Litchfield W Reid MD Face,2415 W Horizon Ridge Parkway Anthem Henderson NV 89052,1,0,5.0,
UuYD2dtcITjf9do53j2FPA,Antonio T Alamo, MD,56 N Pecos Rd Ste A Henderson NV 89074,1,0,1.0,
966e1n8vMdWKdMjrfsLQEA,Day Mark DO,56 N Pecos Rd Henderson NV 89074,1,0,3.5,
lVVTCfMaoZZM_MrOvj1UlA,Lewis Michelle DO Facog,1701 N Green Valley Parkway Henderson NV 89074,1,0,4.5,
LwuL5XRIHNQPF0XRANFgDw,Parkway Surgery Center,100 N Green Valley Pkwy Henderson NV 89074,1,0,5.0,
0k-VfADQlgESYsjRJ0P0KA,Shepherd Eye Center,2100 N Rampart Blvd Summerlin Las Vegas NV 89128,1,0,3.5,
4vVDMWGD9pasq-KEHZY7AA,Quest Diagnostics,1701 N Green Valley Pkwy Henderson NV 89074,0,0,2.5,
6RY2Ii252saYWT7rQcHTqA,Nevada Women's Care,1701 N Green Valley Pkwy Henderson NV 89074,1,0,2.5,
2KjwH6chPomFjA6oMll7gg,Noorda Orthodontics,1701 N. Green Valley Pkwy. Henderson NV 89074,1,0,5.0,
necAbLbN5T_O7e6i5lAgFA,Foutz Barton H DDS,2510 Wigwam Pkwy Ste 100 Henderson NV 89074,0,0,3.5,
4qHQg-1SSUUnO8kz7RH1_w,Curt Samlaska, MD,Academic Dermatology Of Nevada 2839 St Rose Pkwy Ste 100 Anthem Henderson NV 89052,1,0,3.5,
P9Ov3ppAaA4V3IEdEPFb8w,Long Nancy L MD,291 N Pecos Road Henderson NV 89074,1,0,2.5,
dPnDBT4KcrRW1TKUOf_nTg,Wellness Institute of Nevada,2557 Wigwam Pkwy Henderson NV 89074,0,1,5.0,
EZjyi60f7UyZ77vPrF6P2Q,Nevada Eye & Ear,9100 W Post Rd Spring Valley Las Vegas NV 89148,1,0,2.5,
zhAR01_0FiT1fRxdOUu_vg,John W. Inga, DDS, Ltd.,2500 Wigwam Pkwy Ste 110 Henderson NV 89074,1,0,4.0,
biSzvkKWukoH3Gfwij988w,Meadows Chiropractic,3441 W Sahara Ave Ste C7 Westside Las Vegas NV 89102,0,0,5.0,
ShQyyoanZQJFpixxM1sFjQ,Sunrise Dental,3417 S Jones Blvd Ste F Chinatown Las Vegas NV 89146,1,1,4.5,
VKZt8vYRoXXyyVyYg5wkEw,Jimenez Francis, MD,3100 W Charleston Blvd Ste 205 Westside Las Vegas NV 89102,0,0,4.5,
v2IP8dY640n3gy-UUvDUTw,Dr. Maria Pilar Faylona MD,4212 W Charleston Blvd Westside Las Vegas NV 89102,1,1,4.5,
90vSSbYO-xh_aS0LomO9kw,Sahara Surgery Center,2401 Paseo Del Prado Las Vegas NV 89102,1,0,2.5,
3uLj65G-QnXWLTDzcRztAA,Everything Medical,1811 W Charleston Blvd Downtown Las Vegas NV 89102,0,1,3.0,
iQvAEL2XYqtBZqmV_I9cgQ,T & T Ginseng,4115 Spring Mountain Road Suite B-105 Chinatown Las Vegas NV 89102,1,0,3.5,
xKUlhZEaPzYMjWy5BLq7IQ,University Medical Center,1800 W Charleston Boulevard Downtown Las Vegas NV 89102,0,0,2.5,
u05kfKUz5NvO77__09ajBw,Zamboni William A MD,1707 W Charleston Blvd Las Vegas NV 89102,1,0,4.0,
dtFIokZN1q2fV9ULAEQMkQ,Rapid-Care Medical Clinic,4270 S Decatur Blvd Ste A1 Spring Valley Las Vegas NV 89103,0,1,3.0,
79oyYc48uyR8dgwt34ukig,Paul Thompson, OD PC,Walmart Supercenter 4505 W Charleston Blvd Westside Las Vegas NV 89102,0,1,5.0,
ItwmR2pgWiZTrWy7ah8t0A,Julio L Garcia MD,6020 S Rainbow Blvd Spring Valley Las Vegas NV 89118,1,0,4.0,
2tNfcFzvl-WG2Tj5zCFMeQ,Kelly Chiropractic & Rehabilitation Center,1405 Arville St Westside Las Vegas NV 89102,1,0,5.0,
3CFu82ImzHZsNhCihREN5g,Community Family Doctors Ltd,4500 W Oakey Boulevard Westside Las Vegas NV 89102,1,0,1.5,
VxmoUvT8UUN2kv68SLIWnQ,Planned Parenthood of Southern Nevada,3220 W Charleston Blvd Westside Las Vegas NV 89102,0,0,2.5,
-Rk0lWgLsDgFz7ncXvEtUw,Pain Institute of Nevada,600 S Rancho Dr Ste 113 Downtown Las Vegas NV 89106,1,0,5.0,
mIznH_XLpckzn1ZjOLdcXg,Eyeglass World,3819 West Sahara Ave Westside Las Vegas NV 89102,1,1,3.0,
SX3O4Kd0txMIfxmIDDgoXQ,Long Kevin Diep Optometrist,4215 Spring Mountain Rd Chinatown Las Vegas NV 89102,0,0,4.0,
xRmaCAqSx2vrwCedZBb3Mw,Spring Mountain Vision,4043 Spring Mt. Rd Chinatown Las Vegas NV 89102,0,1,4.5,
DCjsUfOsWXOl8Q2GV8Nh1Q,The Pain Clinic,5445 W Sahara Ave Westside Las Vegas NV 89146,1,1,5.0,
z_cBvV_b0Del9c6LxzcViw,Glassman Kramer & Scarff,1934 E Sahara Ave Downtown Las Vegas NV 89104,1,0,1.5,
6oajqNJvQCNa4567ejEyUA,Herrero Rebecca MD,1934 E Sahara Ave Downtown Las Vegas NV 89104,1,0,2.5,
WUq-68Xix9ALwOgFccX8UA,Strickland John DC,1928 E Sahara Ave Downtown Las Vegas NV 89104,1,1,5.0,
z1OORo3w8Ei0XuctaLAIuQ,Desert Pediatrics,3150 N Tenaya Way Suite 690 Las Vegas NV 89128,1,0,3.0,
IEphF3pqmpxMK5hUevGsZA,Birth Control Care Center,872 E Sahara Ave Downtown Las Vegas NV 89104,1,1,2.0,
LwUxmAZ_l3yvRPnrQi6n3w,Valley Hospital Medical Center,620 Shadow Ln Downtown Las Vegas NV 89106,0,0,2.5,
MrcCI_LyAKXyAVgHu1OwsQ,Vitamin World,855 S Grand Central Pkwy Downtown Las Vegas NV 89106,1,1,3.5,
6hybEvqZ42mg1I5pI0dKLQ,Susan L Boyd, MD,2619 W Charleston Blvd Westside Las Vegas NV 89102,1,0,4.0,
Tcv1NCtrax1D9XPuWx1SxQ,Edward C Spoon Jr MD FACOG FACS,2010 Goldring Ave Downtown Las Vegas NV 89106,1,0,4.0,
eIvvsLZS3mCiRd0eeeNnBA,Boyers Jerold E MD,700 Shadow Ln Ste 235 Downtown Las Vegas NV 89106,1,0,1.0,
47QHVRHX5EQ1wY6_WzOSnQ,Nelson Marietta, MD,Eye Clinic of Las Vegas 3100 W Charleston Blvd Ste 204 Westside Las Vegas NV 89102,1,0,3.0,
IartCl2oZ_0pixNpe2967A,Steven Rhodes, DDS,501 S Rancho Dr Ste E29 Downtown Las Vegas NV 89106,1,0,5.0,
GfW21vA5fkJtgaBV7S9vKw,Las Vegas Surgery Center,870 S Rancho Dr Las Vegas NV 89106,1,0,4.5,
BOyQOV1tsmZuXx2XiVMhoA,Youngblood Stephanie Dr,500 S Rancho Dr Downtown Las Vegas NV 89106,0,0,5.0,
y-6f2K5LiO1-6XgZxQ2A0A,Stay Healthy,840 S Rancho Drive Suite 14 Downtown Las Vegas NV 89106,0,1,4.0,
ug7PziojjPhq8Rvb1R8_Pw,Southwest Medical Associates,888 S Rancho Dr Las Vegas NV 89106,0,0,2.5,
kJ5m8McW1bsvOyGoKay2nA,Nevada Eye & Ear,2598 Windmill Pkwy Ste A Henderson NV 89074,1,0,2.5,
576xcNN-cxYNSf52lml-GQ,Yao Betty H, MD,5185 S Durango Dr Spring Valley Las Vegas NV 89113,1,0,2.5,
u8PkehC9wJout9y5IhDiHg,Applied Health Dynamics,1201 N Decatur Blvd Ste 109 Las Vegas NV 89108,1,0,5.0,
FdU3ptok5G0wPoNo_OPmKQ,General Nutrition Centers,87 N Nellis Blvd Sunrise Las Vegas NV 89110,1,0,2.5,
nvD9iNGS6_xfSPnkBcNAAQ,Apria Healthcare,1951 Ramrod Ave Ste 100 Henderson NV 89014,1,0,1.0,
i2enuXSmvcpA6h3e59Imbw,Concentra Medical Centers,5850 Polaris Ave Las Vegas NV 89118,0,0,2.0,
LnJ06mW_7M68POxVzlXPPg,Spring Valley Hospital Medical Center,5400 S Rainbow Blvd Spring Valley Las Vegas NV 89118,0,0,2.5,
i781u0exXe0G0TNM0YX2Bg,Nevada Imaging Centers,5495 S Rainbow Blvd Spring Valley Las Vegas NV 89118,1,0,2.5,
mAMsDk-696oEo2-DaPbWtg,Advanced Vision Institute,5269 S Eastern Ave Southeast Las Vegas NV 89119,1,1,5.0,
PSqktwruBxAzXoURtl9jrg,Wikler Family Practice Associates,8985 S Pecos Road Suite 4 Henderson NV 89074,1,0,2.5,
9pzWI0UhMlcMxLPiwWESRQ,Spine Wellness Center of Southern Nevada,3085 E Russell Rd Suite E Southeast Las Vegas NV 89120,1,0,5.0,
h6a0j_bfkHMudu39DrMViA,Jeff E Moxley DDS PC,3663 E Sunset Road Suite 403 Southeast Las Vegas NV 89120,1,0,4.0,
S86VOwedPT2zVgQV0ytcxw,Garhardt Steven C, DDS,3663 E Sunset Rd Ste 505 Southeast Las Vegas NV 89120,1,0,5.0,
fVP4S67SBieCqeVOVR9e1Q,Desert Orthodontics & Pediatric Dentistry,390 N Stephanie St Ste 104 Henderson NV 89014,1,0,3.0,
7dK5J68leWUOufgJyYyPfA,Pueblo Medical Imaging,8551 W Lake Mead Blvd Ste 150 Summerlin Las Vegas NV 89128,1,1,3.5,
iHYO5SsAf02KEubTGTh88Q,The Pediatric Center,2050 Mariner Dr Summerlin Las Vegas NV 89128,1,0,2.0,
UTBhtO8f3nVRng9onLBbYw,John Grimes, DC,5785 Centennial Center Blvd Ste 140 Centennial Las Vegas NV 89149,1,0,5.0,
JI7ftVhVTas8y5DGcfW43Q,Summerhill Chiropractic & Neurology Center,7501 W Lake Mead Boulevard Las Vegas NV 89128,1,0,5.0,
eXYLcjXbUOtuESnX8olgPA,Alexander J George, MD,1725 Village Center Cir Ste 150 Summerlin Las Vegas NV 89134,1,0,5.0,
RiMaN-vG5-oVTh4F98_1AQ,Health Plan of Nevada,2720 N Tenaya Way Las Vegas NV 89128,1,0,1.5,
xWmfGEZ4msvVsASzIkW2Zw,Summerlin Dermatology,8310 W Sahara Ave Westside Las Vegas NV 89117,1,0,4.0,
v_cjBZaIzIEAvK4Z_1Rx7w,Southwest Medical Associates,2704 N Tenaya Way Las Vegas NV 89128,0,0,3.0,
bAxDob5NtxWXfeDdJU-YTg,Moore Family Dentistry,8409 W Lake Mead Blvd Summerlin Las Vegas NV 89128,1,0,5.0,
fIZoLcWocQYs8XrtXzCsug,OBGYN Specialists,2050 Mariner Dr Ste 120 Summerlin Las Vegas NV 89128,1,0,3.0,
wqujbV-b_Pu-wzJp4mlteA,Swainston Darin MD,2050 Mariner Dr Ste 120 Suite 103 Summerlin Las Vegas NV 89128,1,0,2.5,
YWIDquDD5n7L7VWD6D4mig,MountainView Hospital,3100 N Tenaya Way Las Vegas NV 89128,0,1,3.0,
m7WQAOcZri-2zhFSiHdp_A,J & J Health Foods,7501 W Lake Mead Blvd Las Vegas NV 89128,1,0,3.5,
DoQYCpYw5MdkbjGNSFmuog,Nevada Orthopedic & Spine Center,7455 W Washington Wy Ste 160 Las Vegas NV 89128,1,0,2.5,
XlXJbWFOuzVMaKt_IWAR7g,Lake Mead Dental,7481 W Lake Mead Boulevard Las Vegas NV 89128,1,0,3.5,
TwK_id2NwNSu_icYFnLYBg,Lysgaard Kent DDS,2911 N Tenaya Way Ste 101 Las Vegas NV 89128,1,0,5.0,
b0H-vzwsnTaIwrFUgVyYUQ,Tlc Dental,7520 W Washington Avenue Suite 120 Las Vegas NV 89128,1,0,5.0,
USfS0tgXkAtCoGc6nG77ig,Woodson Dermatology,2800 N Tenaya Way Ste 203 Henderson NV 89128,1,0,2.0,
aoFSJOA37erSDVpGuTIuVA,Desert Radiologists,2020 Palomino Ln Ste 100 Downtown Las Vegas NV 89106,1,0,4.0,
M9iAeKY3TH-aGOYfi3Kdgw,UMC Quick Care,2031 N Buffalo Dr Summerlin Las Vegas NV 89128,0,0,2.5,
QwB7b0jIhMtDqxA02mvtcQ,Children's Bone And Spine Surgery, LLP,1525 E Windmill Ln #201 Southeast Las Vegas NV 89123,1,0,2.0,
JbiMAlt2ZW5Iv04vcDdSHQ,Healthsouth Hospital At Tenaya,2500 N Tenaya Way Las Vegas NV 89128,0,0,3.0,
REOH5CVuM0YeRmvmhRD0ug,Quest Diagnostics,7460 W Lake Mead Blvd Las Vegas NV 89128,0,0,3.5,
2YwebjlNKmQfPoJNNvzmlA,Sikand Ashley MD,7040 Smoke Ranch Rd Las Vegas NV 89128,1,0,2.0,
-t6tb1hy2T_vYcxRcDQunw,Duenas Danilo MD,3150 N Tenaya Way Las Vegas NV 89128,1,0,2.5,
uXiyDVaumT0GXUDZHttVRw,Teng Francis W, MD,Advanced Surgical Care 3150 N Tenaya Way Ste 680 Las Vegas NV 89128,1,0,3.5,
op2QGOly66QgLyZUN9j2FQ,Dalley Karen MD,653 N Town Center Dr Ste 514 Summerlin Las Vegas NV 89144,1,0,3.5,
Rnd8H8RSwKvt4E2yhmCfjA,Naiman Harold L MD,3150 N Tenaya Way Las Vegas NV 89128,1,0,4.5,
DC6MIaWM_rEDiW_BcBxtVQ,Specialty Surgery Center,7250 Cathedral Rock Drive Las Vegas NV 89128,1,0,4.5,
MeIgRvG2jkAKTZczKJVKbg,Comprehensive Cancer Centers of Nevada,7445 Peak Dr Las Vegas NV 89128,1,0,3.0,
O_U42gmuGu1jin3eSWimXA,United Blood Services,4950 W Craig Rd Ste 3 Northwest Las Vegas NV 89130,0,0,3.0,
ePqcytAWcPES7UFdsGgbaQ,Signature Dental,4990 W Craig Rd Northwest Las Vegas NV 89130,1,1,5.0,
M2pGZWefR3pjQ4minvEyxw,Northwest Vision Center,4343 N Rancho Drive Suite 210 Northwest Las Vegas NV 89130,1,0,3.5,
tVWphjyVYgS_tN9MgPNwYw,Centennial Spine & Pain Center,4454 N Decatur Blvd Northwest Las Vegas NV 89130,1,0,3.5,
EJbWBLLa5M2kLExQQN7elg,Adams Kimberly, MD,9640 W Tropicana Ste 116 Spring Valley Las Vegas NV 89147,0,0,3.0,
uR-9YnrohwOZ5Q1lLUc8Wg,Boston Dental,9484 W. Lake Mead Blvd. #2 Summerlin Las Vegas NV 89134,1,1,3.5,
WeKrR6MyiY0dfVcjIv-_DQ,Fife David C, DDS,1975 Village Center Cir Summerlin Las Vegas NV 89134,1,0,5.0,
3dJPyNRAkhpFqMRqMWTFMw,Town Center Dental,8504 Del Webb Blvd Summerlin Las Vegas NV 89134,1,0,4.0,
gp4Qbma6PIE_0w1uhs9JZQ,Thalgott Orthodontics,1945 Village Center Cir Ste 110 Summerlin Las Vegas NV 89134,1,0,5.0,
6bzsCiXuOkujoUQjhC_ezg,The Dentist of Summerlin,1930 Village Center Cir Ste 12 Summerlin Las Vegas NV 89134,1,0,5.0,
JVb5BRi7NSgXqVoMJCO0Hw,Women's Specialty Care,653 N Town Center Dr Ste 602 Summerlin Las Vegas NV 89144,1,0,3.0,
XzInO2PCkP-e3_Y2dpYSRw,Summerlin Hospital Medical Center,657 N Town Center Dr Summerlin Las Vegas NV 89144,0,1,3.5,
Iy1_D_Ge7GJgdnSkkiR1oQ,Butler Randy H, MD,653 N Town Center Dr Summerlin Las Vegas NV 89144,1,0,2.5,
M-KE591j73tww3Qnf1BMbw,Amy R Sparks, MD.,10155 W Twain Ave Ste 110 Spring Valley Las Vegas NV 89147,1,0,3.0,
koD2bHAUm6Sp7y3VW7vMCw,Red Rock Dental,900 S Pavilion Center Dr Ste 185 Summerlin Las Vegas NV 89144,1,0,5.0,
bXXiXL_TfCV2C_gMV1lL2w,Michael C. Edwards, MD, FACS,8530 W Sunset Rd Ste 130 Spring Valley Las Vegas NV 89144,1,0,5.0,
iNeLNIylUh1Go7mQITnFsA,Meadows Women's Center,9120 W Post Rd Ste 200 Spring Valley Las Vegas NV 89148,1,0,2.5,
gfsJsEg9Px2Bt6ZO7ehDPQ,Island Dental Center of Summerlin,9750 Covington Cross Dr Summerlin Las Vegas NV 89144,1,0,5.0,
osoL6gEkR-f9_Vm4uyoGHQ,Zeluff James W MD Facog,653 N Town Ctr Dr Summerlin Las Vegas NV 89144,1,0,4.0,
PjzaqhsdaGmdxzINbVQCLQ,Robertson Wesley J, MD Faap,653 N Town Center Dr Ste 106 Summerlin Las Vegas NV 89144,0,0,5.0,
dv0s9iJf3aEAlQhEHS4xVQ,Sunshine Valley Pediatrics,653 N Town Center Dr Ste 106 Summerlin Las Vegas NV 89144,1,1,3.0,
dF_W0phEukIIyX0Ride-CQ,Swanson Eric D MD DMD,1775 Village Center Cir Ste 150 Summerlin Las Vegas NV 89134,1,0,5.0,
yNhBiwsl9OuB8I8rbEvrZg,Timothy B Soder Physical Therapy and Sports Rehab,6440 Medical Center St Ste 100 Spring Valley Las Vegas NV 89148,1,0,4.0,
qo8bAEgYWso7HQ-Q4Xxn3g,West Valley Imaging,3025 S Rainbow Blvd Westside Las Vegas NV 89146,0,0,4.0,
zMm4rZ117qTa4qG5JyaegQ,ABC Dental Care,1725 S Rainbow Blvd Westside Las Vegas NV 89146,1,1,4.0,
rb1YGhx51wCW881fGiY8sw,Anderson Audiology,3120 S Rainbow Blvd Ste 202 Westside Las Vegas NV 89146,1,0,5.0,
4_PZ8YWFprKL9jinc7ArdQ,Eyes & Optics,2261 S Rainbow Blvd Westside Las Vegas NV 89146,0,1,4.0,
nTM8SOPL87qhsLHY1TYtBA,Bui Son DO,1341 S Rainbow Boulevard Westside Las Vegas NV 89146,1,0,5.0,
Obp_JreKfUBk8mH4FdhpOw,Las Vegas Skin & Cancer Clinics,1250 South Buffalo Drive Westside Las Vegas NV 89117,1,0,2.0,
tAINWiU7j4_0mPrYheQVjQ,Spanish Hills Dental,8910 W Tropicana Ave Ste 5 Spring Valley Las Vegas NV 89147,1,0,5.0,
mwsk8KVpFrtBHiXnSuvEtQ,Five Star Chiropractic,1420 S Jones Blvd Westside Las Vegas NV 89146,0,0,5.0,
zPychKrky-H-qi7GZH33mQ,Licata Peter J, DO,5410 W Sahara Ave Westside Las Vegas NV 89146,0,0,1.0,
bEOSFL7CLcEE04Ez9yHN_Q,Osteopathic Medical Associates of Nevada,5410 W Sahara Avenue Westside Las Vegas NV 89146,1,0,3.0,
05KOmeefVwtusGwb0Qf9sQ,Westfield Eye Center,2575 Lindell Rd Westside Las Vegas NV 89146,1,0,2.5,
lVqAXnfPFx_LvhCXGH-WtA,Golpa Mike, DDS,2625 S Rainbow Blvd Westside Las Vegas NV 89146,1,0,3.0,
lHYZCCgZ8qNMwY-vhY-KUg,Alan Arnold, MD,2685 S Rainbow Blvd Ste 200 Westside Las Vegas NV 89146,1,0,4.0,
se11kpNHxkw59O_7wwWhaQ,Alternatives For Women,2810 S Jones Blvd Westside Las Vegas NV 89146,1,0,4.5,
zbNoYjtN_7AYtpy6Kr_IGQ,Singel Marcus J, DPM,2920 S Rainbow Blvd Westside Las Vegas NV 89146,1,0,4.0,
11pyVYYJv0Iervv4mcTt_A,Letelier Carlos H, MD DMD,10115 W Twain Ave Ste 100 Spring Valley Las Vegas NV 89147,1,0,5.0,
Qj1K6hhF4RNGPrG3p1WNvw,Alan L Ozaki, DDS,6707 W Charleston Blvd Westside Las Vegas NV 89146,1,0,5.0,
Mh4kLUZJh4qacS9wX1AcUg,McDonald Keith B, DDS,5701 W Charleston Blvd Ste 103 Westside Las Vegas NV 89146,1,0,5.0,
VSRXdKqw55a171VDsgNyEQ,Robert R Earl, DDS,5320 W Sahara Ave Ste 3 Westside Las Vegas NV 89146,1,0,4.0,
jgZwJMDmQzlvYO7qen85Bw,Mont M Ringer, DDS, MS,5765 S Fort Apache Rd Ste 110 Spring Valley Las Vegas NV 89148,1,0,3.5,
Oh25y5PSbvje_95k9Yc1UA,Red Rock Medical Center,5701 W Charleston Boulevard Westside Las Vegas NV 89146,1,0,1.5,
TICT17MKUjTiiPd3kuLqqw,Southern Nevada Foot & Ankle Center Inc,3017 W Charleston Blvd Westside Las Vegas NV 89102,1,0,2.5,
GVeRH-7DlZTDUSci38OWRA,Davis Larry L OD Ltd,6707 W Charleston Boulevard Westside Las Vegas NV 89146,1,0,4.0,
CQlS7e1GdmiL6TxpSSL-gw,Silver Ridge Healthcare Center,1151 S Torrey Pines Dr Westside Las Vegas NV 89146,1,0,1.5,
J_nocxub31upWxr6LrUP9A,Comprehensive Cancer Centers of Nevada,9280 W Sunset Rd Ste 100 Spring Valley Las Vegas NV 89148,1,0,5.0,
UCd5WEiCH9bOMVuXVLBwzw,Lawrenceville Vision Care,4122 Butler St Lawrenceville Pittsburgh PA 15201,1,0,3.5,
vfRZho84kYAs9oEW8rJl1Q,Siegel Eye Care Associates,2026 E Carson St South Side Pittsburgh PA 15203,1,1,4.5,
M81DfL9-BLugRVnasW2Dgg,UPMC Center for Sports Medicine,3200 S Water St South Side Pittsburgh PA 15203,1,0,5.0,
Bg61jOnSCZGiNSXtKoThVQ,Oakland Fashion Optical,311 S Craig St Oakland Pittsburgh PA 15213,0,1,5.0,
tWBxu4ncghb1EmSrMc4BVw,Concentra Medical Center,120 Lytton Ave Oakland Pittsburgh PA 15213,1,0,3.5,
64pFykiDuDA8aw--T2xO2Q,Richard Gottlieb, DMD,3347 Forbes Ave Ste 302 Oakland Pittsburgh PA 15213,1,0,5.0,
p4R_85lf1om4ndYJLVgc_g,University of Pittsburgh Medical Center,200 Lothrop St Oakland Pittsburgh PA 15213,1,0,3.0,
JV9897xZJihpMymVQWwQlg,UPMC Shadyside,5230 Centre Ave Shadyside Pittsburgh PA 15232,1,0,4.5,
WKy4c_Y2FgBsJrfuwECpig,Clinton W Runco, DMD,6300 Forward Ave Squirrel Hill Pittsburgh PA 15217,1,0,1.0,
FjYOuazs29x7icGAMHrgYg,Pechersky Jack L, DMD,2345 Murray Ave Squirrel Hill Pittsburgh PA 15217,1,0,4.5,
XwqT3Mq9K0yUDP7qLeVJfA,Smooke Chiropractic Clinic,828 Hazelwood Ave Greenfield Pittsburgh PA 15217,1,0,4.5,
ONt3bdggBy17Pu19_xtUQw,Berman Chiropractic,2301 Murray Ave Squirrel Hill Pittsburgh PA 15217,0,1,5.0,
QeBlSpVFCAynteblycwgbg,Chestnut Hills Dental,5889 Forbes Ave Ste 305 Squirrel Hill Pittsburgh PA 15217,1,0,4.0,
GN7wOQJUsx8C6S3s_34f0A,Edward Ross OD,1821 Murray Ave Squirrel Hill Pittsburgh PA 15217,1,0,5.0,
uCVlfxoph6iFgztZC72Mxw,UPMC Mercy,1400 Locust St The Hill District Pittsburgh PA 15219,0,0,4.0,
s225WP7lUEX8C90SGRCNnA,Envision Eye Care,428 Forbes Avenue Downtown Pittsburgh PA 15219,1,1,5.0,
gZJgxJf7l4YmoSRyVbrqUw,Forest Hills Chiropractic Center,150 Forest Hills Plz Pittsburgh PA 15221,1,0,4.5,
